date,code,action,shares,price,cost,pnl
2025-05-09 00:00:00,300413,SELL,500,23.03,14.95,0.0337
2025-05-09 00:00:00,600600,SELL,100,71.89,9.34,-0.0099
2025-05-09 00:00:00,600023,SELL,2600,4.99,16.85,-0.002
2025-05-09 00:00:00,600406,SELL,600,22.31,17.38,0.0305
2025-05-09 00:00:00,601066,SELL,500,23.15,15.03,0.0122
2025-05-09 00:00:00,603369,SELL,100,47.32,6.15,0.0516
2025-05-09 00:00:00,603260,SELL,200,51.19,13.3,0.0063
2025-05-09 00:00:00,601009,BUY,1100,10.21,3.37,
2025-05-09 00:00:00,688981,BUY,100,85.83,2.58,
2025-05-09 00:00:00,600011,BUY,1600,7.18,3.45,
2025-05-09 00:00:00,600150,BUY,300,29.94,2.7,
2025-05-09 00:00:00,600025,BUY,1200,9.6,3.46,
2025-05-09 00:00:00,600674,BUY,700,16.8,3.53,
2025-05-09 00:00:00,601088,BUY,300,35.88,3.23,
2025-05-09 00:00:00,001979,BUY,1300,8.81,3.44,
2025-05-09 00:00:00,603799,BUY,300,34.08,3.07,
2025-05-09 00:00:00,600276,BUY,200,52.41,3.15,
2025-05-12 00:00:00,600150,TAKE_PROFIT,100,32.79,4.26,0.0952
2025-05-16 00:00:00,600926,SELL,900,14.69,17.17,0.0331
2025-05-16 00:00:00,601009,SELL,1100,10.19,14.56,-0.002
2025-05-16 00:00:00,688981,SELL,100,84.7,11.0,-0.0132
2025-05-16 00:00:00,600011,SELL,1600,7.21,14.98,0.0042
2025-05-16 00:00:00,600150,SELL,200,31.12,8.08,0.0394
2025-05-16 00:00:00,600025,SELL,1200,9.53,14.85,-0.0073
2025-05-16 00:00:00,600674,SELL,700,16.63,15.12,-0.0101
2025-05-16 00:00:00,601088,SELL,300,36.45,14.2,0.0159
2025-05-16 00:00:00,001979,SELL,1300,8.72,14.72,-0.0102
2025-05-16 00:00:00,603799,SELL,300,34.55,13.46,0.0138
2025-05-16 00:00:00,600276,SELL,200,53.44,13.88,0.0197
2025-05-16 00:00:00,600028,BUY,2400,5.44,3.92,
2025-05-16 00:00:00,000708,BUY,1200,10.73,3.87,
2025-05-16 00:00:00,601398,BUY,1300,6.73,2.63,
2025-05-16 00:00:00,300347,BUY,300,42.07,3.79,
2025-05-16 00:00:00,002920,BUY,100,106.57,3.2,
2025-05-16 00:00:00,600585,BUY,500,22.54,3.38,
2025-05-16 00:00:00,000425,BUY,1600,8.29,3.98,
2025-05-16 00:00:00,601328,BUY,1100,7.42,2.45,
2025-05-16 00:00:00,601988,BUY,1600,5.52,2.65,
2025-05-16 00:00:00,601006,BUY,2000,6.45,3.87,
2025-05-16 00:00:00,601169,BUY,1400,6.01,2.53,
2025-05-23 00:00:00,300347,TAKE_PROFIT,100,47.32,6.15,0.1248
2025-05-23 00:00:00,600028,SELL,2400,5.47,17.05,0.0055
2025-05-23 00:00:00,000708,SELL,1200,10.72,16.71,-0.0009
2025-05-23 00:00:00,601398,SELL,1300,6.66,11.24,-0.0104
2025-05-23 00:00:00,300347,SELL,200,47.32,12.29,0.1248
2025-05-23 00:00:00,002920,SELL,100,104.35,13.55,-0.0208
2025-05-23 00:00:00,600585,SELL,500,22.62,14.69,0.0035
2025-05-23 00:00:00,000425,SELL,1600,8.14,16.91,-0.0181
2025-05-23 00:00:00,601328,SELL,1100,7.51,10.73,0.0121
2025-05-23 00:00:00,601988,SELL,1600,5.46,11.35,-0.0109
2025-05-23 00:00:00,601006,SELL,2000,6.4,16.62,-0.0078
2025-05-23 00:00:00,601169,SELL,1400,6.11,11.11,0.0166
2025-05-23 00:00:00,002459,BUY,1200,9.67,3.48,
2025-05-23 00:00:00,601238,BUY,1400,8.03,3.38,
2025-05-23 00:00:00,601808,BUY,900,13.06,3.53,
2025-05-23 00:00:00,603195,BUY,200,50.59,3.04,
2025-05-23 00:00:00,000625,BUY,900,12.47,3.37,
2025-05-23 00:00:00,002466,BUY,300,30.17,2.72,
2025-05-23 00:00:00,300274,BUY,200,58.92,3.54,
2025-05-23 00:00:00,601229,BUY,1100,10.39,3.43,
2025-05-23 00:00:00,601633,BUY,500,22.95,3.45,
2025-05-23 00:00:00,600406,BUY,500,21.88,3.29,
2025-05-23 00:00:00,300015,BUY,900,12.33,3.33,
2025-05-30 00:00:00,002459,SELL,1200,9.14,14.24,-0.0548
2025-05-30 00:00:00,601238,SELL,1400,7.7,14.0,-0.0411
2025-05-30 00:00:00,601808,SELL,900,13.23,15.46,0.013
2025-05-30 00:00:00,603195,SELL,200,48.93,12.71,-0.0328
2025-05-30 00:00:00,000625,SELL,900,12.02,14.05,-0.0361
2025-05-30 00:00:00,002466,SELL,300,28.94,11.28,-0.0408
2025-05-30 00:00:00,300274,SELL,200,58.72,15.25,-0.0034
2025-05-30 00:00:00,601229,SELL,1100,10.04,14.34,-0.0337
2025-05-30 00:00:00,601633,SELL,500,22.07,14.33,-0.0383
2025-05-30 00:00:00,600406,SELL,500,21.63,14.05,-0.0114
2025-05-30 00:00:00,300015,SELL,900,12.17,14.22,-0.013
2025-05-30 00:00:00,300498,BUY,700,16.38,3.44,
2025-05-30 00:00:00,601607,BUY,600,18.02,3.25,
2025-05-30 00:00:00,002714,BUY,200,38.78,2.33,
2025-05-30 00:00:00,600438,BUY,700,16.29,3.42,
2025-05-30 00:00:00,601211,BUY,600,16.81,3.03,
2025-05-30 00:00:00,000538,BUY,200,53.88,3.24,
2025-05-30 00:00:00,600674,BUY,700,16.43,3.45,
2025-05-30 00:00:00,000876,BUY,1200,9.56,3.45,
2025-05-30 00:00:00,002594,BUY,100,116.05,3.48,
2025-05-30 00:00:00,601077,BUY,1600,6.91,3.32,
2025-05-30 00:00:00,002648,BUY,700,16.24,3.41,
2025-05-30 00:00:00,601398,BUY,1700,6.65,3.39,
2025-06-09 00:00:00,601607,SELL,600,18.25,14.22,0.0128
2025-06-09 00:00:00,002714,SELL,200,41.08,10.67,0.0593
2025-06-09 00:00:00,600438,SELL,700,16.27,14.79,-0.0012
2025-06-09 00:00:00,601211,SELL,600,18.15,14.14,0.0797
2025-06-09 00:00:00,000538,SELL,200,54.11,14.05,0.0043
2025-06-09 00:00:00,600674,SELL,700,15.98,14.53,-0.0274
2025-06-09 00:00:00,000876,SELL,1200,9.62,14.99,0.0063
2025-06-09 00:00:00,002594,SELL,100,114.68,14.89,-0.0118
2025-06-09 00:00:00,601077,SELL,1600,7.19,14.94,0.0405
2025-06-09 00:00:00,002648,SELL,700,17.11,15.55,0.0536
2025-06-09 00:00:00,601398,SELL,1700,6.66,14.7,0.0015
2025-06-09 00:00:00,601668,BUY,2100,5.38,3.39,
2025-06-09 00:00:00,600176,BUY,1000,11.07,3.32,
2025-06-09 00:00:00,603195,BUY,200,50.4,3.03,
2025-06-09 00:00:00,600010,BUY,6500,1.79,3.49,
2025-06-09 00:00:00,000768,BUY,400,25.74,3.09,
2025-06-09 00:00:00,600276,BUY,200,54.14,3.25,
2025-06-09 00:00:00,601328,BUY,1500,7.51,3.38,
2025-06-09 00:00:00,601012,BUY,800,14.48,3.48,
2025-06-09 00:00:00,002920,BUY,100,98.93,2.97,
2025-06-09 00:00:00,601288,BUY,2200,5.29,3.49,
2025-06-09 00:00:00,603288,BUY,200,41.51,2.49,
2025-06-11 00:00:00,300498,TAKE_PROFIT,200,17.86,4.64,0.0904
2025-06-16 00:00:00,300498,SELL,500,17.02,11.05,0.0391
2025-06-16 00:00:00,601668,SELL,2100,5.47,14.92,0.0167
2025-06-16 00:00:00,600176,SELL,1000,10.96,14.23,-0.0099
2025-06-16 00:00:00,603195,SELL,200,49.39,12.83,-0.02
2025-06-16 00:00:00,600010,SELL,6500,1.82,15.36,0.0168
2025-06-16 00:00:00,000768,SELL,400,25.62,13.31,-0.0047
2025-06-16 00:00:00,600276,SELL,200,53.54,13.91,-0.0111
2025-06-16 00:00:00,601328,SELL,1500,7.6,14.81,0.012
2025-06-16 00:00:00,601012,SELL,800,14.64,15.21,0.011
2025-06-16 00:00:00,002920,SELL,100,95.55,12.41,-0.0342
2025-06-16 00:00:00,601288,SELL,2200,5.33,15.23,0.0076
2025-06-16 00:00:00,603288,SELL,200,39.54,10.27,-0.0475
2025-06-16 00:00:00,600803,BUY,1100,17.7,5.85,
2025-06-16 00:00:00,601607,BUY,500,17.45,2.62,
2025-06-16 00:00:00,001979,BUY,2400,8.73,6.29,
2025-06-16 00:00:00,603369,BUY,100,39.16,1.18,
2025-06-16 00:00:00,002304,BUY,100,63.61,1.91,
2025-06-16 00:00:00,600048,BUY,2600,8.07,6.3,
2025-06-16 00:00:00,000538,BUY,100,53.3,1.6,
2025-06-16 00:00:00,300832,BUY,100,56.74,1.7,
2025-06-16 00:00:00,000999,BUY,200,30.86,1.85,
2025-06-23 00:00:00,600803,SELL,1100,17.56,25.09,-0.0079
2025-06-23 00:00:00,601607,SELL,500,17.09,11.1,-0.0206
2025-06-23 00:00:00,001979,SELL,2400,8.37,26.09,-0.0412
2025-06-23 00:00:00,603369,SELL,100,38.65,5.02,-0.013
2025-06-23 00:00:00,002304,SELL,100,63.08,8.19,-0.0083
2025-06-23 00:00:00,600048,SELL,2600,7.71,26.03,-0.0446
2025-06-23 00:00:00,000538,SELL,100,52.49,6.82,-0.0152
2025-06-23 00:00:00,300832,SELL,100,55.58,7.22,-0.0204
2025-06-23 00:00:00,000999,SELL,200,30.45,7.91,-0.0133
2025-06-23 00:00:00,000895,BUY,500,22.87,3.43,
2025-06-23 00:00:00,603195,BUY,200,47.28,2.84,
2025-06-23 00:00:00,600011,BUY,1600,6.94,3.33,
2025-06-23 00:00:00,600027,BUY,2100,5.34,3.37,
2025-06-23 00:00:00,600160,BUY,400,27.05,3.25,
2025-06-23 00:00:00,000963,BUY,200,39.5,2.37,
2025-06-23 00:00:00,688981,BUY,100,84.25,2.53,
2025-06-23 00:00:00,002028,BUY,100,71.63,2.15,
2025-06-23 00:00:00,688008,BUY,100,77.9,2.34,
2025-06-23 00:00:00,300628,BUY,300,33.35,3.0,
2025-06-30 00:00:00,000895,SELL,500,23.13,15.02,0.0114
2025-06-30 00:00:00,603195,SELL,200,48.25,12.53,0.0205
2025-06-30 00:00:00,600011,SELL,1600,6.88,14.3,-0.0086
2025-06-30 00:00:00,600027,SELL,2100,5.25,14.32,-0.0169
2025-06-30 00:00:00,600160,SELL,400,28.55,14.83,0.0555
2025-06-30 00:00:00,000963,SELL,200,40.03,10.4,0.0134
2025-06-30 00:00:00,688981,SELL,100,88.17,11.45,0.0465
2025-06-30 00:00:00,002028,SELL,100,72.42,9.41,0.011
2025-06-30 00:00:00,688008,SELL,100,81.88,10.63,0.0511
2025-06-30 00:00:00,300628,SELL,300,34.3,13.36,0.0285
2025-06-30 00:00:00,002415,BUY,400,26.79,3.22,
2025-06-30 00:00:00,601939,BUY,1200,9.25,3.33,
2025-06-30 00:00:00,600803,BUY,600,17.74,3.2,
2025-06-30 00:00:00,601607,BUY,600,17.49,3.15,
2025-06-30 00:00:00,601838,BUY,600,19.18,3.46,
2025-06-30 00:00:00,601088,BUY,300,37.45,3.37,
2025-06-30 00:00:00,600176,BUY,1000,11.23,3.37,
2025-06-30 00:00:00,600039,BUY,1200,9.45,3.41,
2025-06-30 00:00:00,002049,BUY,100,65.86,1.98,
2025-06-30 00:00:00,600111,BUY,400,24.9,2.99,
2025-06-30 00:00:00,600415,BUY,500,20.68,3.11,
2025-07-07 00:00:00,002415,SELL,400,26.5,13.77,-0.0108
2025-07-07 00:00:00,601939,SELL,1200,9.55,14.88,0.0324
2025-07-07 00:00:00,600803,SELL,600,18.61,14.5,0.049
2025-07-07 00:00:00,601607,SELL,600,17.56,13.68,0.004
2025-07-07 00:00:00,601838,SELL,600,19.74,15.38,0.0292
2025-07-07 00:00:00,600176,SELL,1000,11.86,15.4,0.0561
2025-07-07 00:00:00,600039,SELL,1200,9.26,14.43,-0.0201
2025-07-07 00:00:00,002049,SELL,100,64.24,8.34,-0.0246
2025-07-07 00:00:00,600111,SELL,400,24.42,12.69,-0.0193
2025-07-07 00:00:00,600415,SELL,500,19.34,12.56,-0.0648
2025-07-07 00:00:00,600161,BUY,500,19.64,2.95,
2025-07-07 00:00:00,001979,BUY,1300,8.76,3.42,
2025-07-07 00:00:00,600887,BUY,400,26.92,3.23,
2025-07-07 00:00:00,002027,BUY,1500,7.29,3.28,
2025-07-07 00:00:00,000807,BUY,700,15.6,3.28,
2025-07-07 00:00:00,601985,BUY,1200,9.3,3.35,
2025-07-07 00:00:00,688396,BUY,200,45.88,2.76,
2025-07-07 00:00:00,300124,BUY,100,62.32,1.87,
2025-07-07 00:00:00,000002,BUY,1700,6.52,3.33,
2025-07-07 00:00:00,600875,BUY,600,16.69,3.01,
2025-07-14 00:00:00,001979,SELL,1300,8.83,14.91,0.008
2025-07-14 00:00:00,600887,SELL,400,27.03,14.04,0.0041
2025-07-14 00:00:00,002027,SELL,1500,7.41,14.44,0.0165
2025-07-14 00:00:00,000807,SELL,700,15.64,14.22,0.0026
2025-07-14 00:00:00,688396,SELL,200,46.58,12.1,0.0153
2025-07-14 00:00:00,300124,SELL,100,64.38,8.36,0.0331
2025-07-14 00:00:00,000002,SELL,1700,6.66,14.7,0.0215
2025-07-14 00:00:00,600875,SELL,600,16.95,13.21,0.0156
2025-07-14 00:00:00,601766,BUY,1600,7.2,3.46,
2025-07-14 00:00:00,600009,BUY,300,31.33,2.82,
2025-07-14 00:00:00,600039,BUY,1300,8.54,3.33,
2025-07-14 00:00:00,003816,BUY,3100,3.74,3.48,
2025-07-14 00:00:00,601298,BUY,1300,8.63,3.37,
2025-07-14 00:00:00,600585,BUY,500,22.93,3.44,
2025-07-14 00:00:00,000999,BUY,300,30.64,2.76,
2025-07-14 00:00:00,601658,BUY,2000,5.58,3.35,
2025-07-21 00:00:00,601088,SELL,300,36.92,14.38,-0.0142
2025-07-21 00:00:00,600161,SELL,500,19.67,12.77,0.0015
2025-07-21 00:00:00,601985,SELL,1200,9.26,14.43,-0.0043
2025-07-21 00:00:00,601766,SELL,1600,7.28,15.13,0.0111
2025-07-21 00:00:00,600039,SELL,1300,8.92,15.06,0.0445
2025-07-21 00:00:00,003816,SELL,3100,3.73,15.02,-0.0027
2025-07-21 00:00:00,601298,SELL,1300,8.52,14.38,-0.0127
2025-07-21 00:00:00,600585,SELL,500,24.45,15.88,0.0663
2025-07-21 00:00:00,000999,SELL,300,31.03,12.09,0.0127
2025-07-21 00:00:00,601658,SELL,2000,5.53,14.36,-0.009
2025-07-21 00:00:00,600025,BUY,1300,9.54,3.72,
2025-07-21 00:00:00,601186,BUY,1000,8.36,2.51,
2025-07-21 00:00:00,600406,BUY,500,22.78,3.42,
2025-07-21 00:00:00,600886,BUY,800,14.74,3.54,
2025-07-21 00:00:00,601800,BUY,900,9.26,2.5,
2025-07-21 00:00:00,000157,BUY,1800,7.31,3.95,
2025-07-21 00:00:00,601668,BUY,1500,5.87,2.64,
2025-07-21 00:00:00,600674,BUY,800,16.05,3.86,
2025-07-21 00:00:00,601390,BUY,1500,5.8,2.61,
2025-07-21 00:00:00,600188,BUY,1000,12.59,3.78,
2025-07-21 00:00:00,600089,BUY,1000,13.13,3.94,
2025-07-22 00:00:00,600089,TAKE_PROFIT,400,14.44,7.5,0.0998
2025-07-22 00:00:00,601800,TAKE_PROFIT,300,10.19,3.97,0.1004
2025-07-28 00:00:00,600009,SELL,300,32.21,12.55,0.0281
2025-07-28 00:00:00,600025,SELL,1300,9.27,15.65,-0.0283
2025-07-28 00:00:00,601186,SELL,1000,8.22,10.68,-0.0167
2025-07-28 00:00:00,600406,SELL,500,22.0,14.29,-0.0342
2025-07-28 00:00:00,600886,SELL,800,15.12,15.71,0.0258
2025-07-28 00:00:00,601800,SELL,600,9.28,7.23,0.0022
2025-07-28 00:00:00,000157,SELL,1800,7.36,17.21,0.0068
2025-07-28 00:00:00,601668,SELL,1500,5.76,11.22,-0.0187
2025-07-28 00:00:00,601390,SELL,1500,5.7,11.1,-0.0172
2025-07-28 00:00:00,600188,SELL,1000,12.76,16.57,0.0135
2025-07-28 00:00:00,600089,SELL,600,13.84,10.78,0.0541
2025-07-28 00:00:00,600660,BUY,200,53.75,3.23,
2025-07-28 00:00:00,002920,BUY,100,104.25,3.13,
2025-07-28 00:00:00,000625,BUY,800,13.31,3.2,
2025-07-28 00:00:00,601816,BUY,2100,5.46,3.44,
2025-07-28 00:00:00,002179,BUY,300,38.78,3.49,
2025-07-28 00:00:00,002625,BUY,200,41.55,2.5,
2025-07-28 00:00:00,000333,BUY,100,71.49,2.15,
2025-07-28 00:00:00,601318,BUY,100,59.12,1.78,
2025-07-28 00:00:00,601021,BUY,200,53.84,3.23,
2025-07-28 00:00:00,601319,BUY,1300,8.46,3.3,
2025-07-28 00:00:00,600377,BUY,800,14.47,3.48,
2025-08-04 00:00:00,600674,SELL,800,15.56,16.17,-0.0305
2025-08-04 00:00:00,600660,SELL,200,52.96,13.76,-0.0147
2025-08-04 00:00:00,002920,SELL,100,101.41,13.17,-0.0272
2025-08-04 00:00:00,000625,SELL,800,12.85,13.35,-0.0346
2025-08-04 00:00:00,601816,SELL,2100,5.38,14.67,-0.0147
2025-08-04 00:00:00,002179,SELL,300,37.74,14.7,-0.0268
2025-08-04 00:00:00,000333,SELL,100,70.5,9.16,-0.0138
2025-08-04 00:00:00,601318,SELL,100,57.27,7.44,-0.0313
2025-08-04 00:00:00,601021,SELL,200,51.88,13.48,-0.0364
2025-08-04 00:00:00,601319,SELL,1300,8.0,13.51,-0.0544
2025-08-04 00:00:00,600377,SELL,800,14.2,14.75,-0.0187
2025-08-04 00:00:00,600161,BUY,500,20.71,3.11,
2025-08-04 00:00:00,600415,BUY,500,20.06,3.01,
2025-08-04 00:00:00,600028,BUY,2000,5.56,3.34,
2025-08-04 00:00:00,002028,BUY,100,79.28,2.38,
2025-08-04 00:00:00,002415,BUY,400,27.6,3.32,
2025-08-04 00:00:00,000975,BUY,600,18.5,3.33,
2025-08-04 00:00:00,600010,BUY,4500,2.51,3.39,
2025-08-04 00:00:00,600547,BUY,300,31.34,2.82,
2025-08-04 00:00:00,000999,BUY,300,31.62,2.85,
2025-08-04 00:00:00,688008,BUY,100,84.04,2.52,
2025-08-11 00:00:00,002625,SELL,200,44.65,11.6,0.0746
2025-08-11 00:00:00,600161,SELL,500,20.31,13.19,-0.0193
2025-08-11 00:00:00,600415,SELL,500,19.17,12.45,-0.0444
2025-08-11 00:00:00,600028,SELL,2000,5.59,14.52,0.0054
2025-08-11 00:00:00,002028,SELL,100,79.82,10.37,0.0068
2025-08-11 00:00:00,002415,SELL,400,27.87,14.48,0.0098
2025-08-11 00:00:00,000975,SELL,600,18.13,14.13,-0.02
2025-08-11 00:00:00,600010,SELL,4500,2.57,15.02,0.0239
2025-08-11 00:00:00,600547,SELL,300,31.13,12.13,-0.0067
2025-08-11 00:00:00,000999,SELL,300,31.3,12.19,-0.0101
2025-08-11 00:00:00,688008,SELL,100,90.7,11.78,0.0792
2025-08-11 00:00:00,600377,BUY,800,14.06,3.38,
2025-08-11 00:00:00,601628,BUY,200,40.25,2.42,
2025-08-11 00:00:00,601336,BUY,100,61.95,1.86,
2025-08-11 00:00:00,300413,BUY,500,22.48,3.38,
2025-08-11 00:00:00,603369,BUY,200,39.89,2.4,
2025-08-11 00:00:00,002179,BUY,200,38.56,2.32,
2025-08-11 00:00:00,601186,BUY,1300,8.23,3.21,
2025-08-11 00:00:00,601006,BUY,1700,6.42,3.28,
2025-08-11 00:00:00,002601,BUY,600,17.55,3.16,
2025-08-11 00:00:00,601390,BUY,2000,5.66,3.4,
2025-08-18 00:00:00,300413,TAKE_PROFIT,200,26.45,6.87,0.1766
2025-08-18 00:00:00,600377,SELL,800,13.83,14.37,-0.0164
2025-08-18 00:00:00,601628,SELL,200,42.68,11.09,0.0604
2025-08-18 00:00:00,601336,SELL,100,66.53,8.64,0.0739
2025-08-18 00:00:00,300413,SELL,300,26.45,10.31,0.1766
2025-08-18 00:00:00,603369,SELL,200,40.3,10.47,0.0103
2025-08-18 00:00:00,002179,SELL,200,41.19,10.7,0.0682
2025-08-18 00:00:00,601186,SELL,1300,8.11,13.69,-0.0146
2025-08-18 00:00:00,601006,SELL,1700,6.31,13.93,-0.0171
2025-08-18 00:00:00,002601,SELL,600,17.55,13.68,0.0
2025-08-18 00:00:00,601390,SELL,2000,5.58,14.49,-0.0141
2025-08-18 00:00:00,000999,BUY,300,29.85,2.69,
2025-08-18 00:00:00,600050,BUY,2100,5.41,3.41,
2025-08-18 00:00:00,600660,BUY,200,54.82,3.29,
2025-08-18 00:00:00,000538,BUY,200,54.22,3.26,
2025-08-18 00:00:00,000708,BUY,900,11.93,3.22,
2025-08-18 00:00:00,002236,BUY,600,17.65,3.18,
2025-08-18 00:00:00,601816,BUY,2200,5.3,3.5,
2025-08-18 00:00:00,600845,BUY,400,25.11,3.02,
2025-08-18 00:00:00,600887,BUY,400,26.75,3.21,
2025-08-18 00:00:00,600009,BUY,300,31.66,2.85,
2025-08-18 00:00:00,000333,BUY,100,71.39,2.14,
2025-08-25 00:00:00,000999,SELL,300,30.45,11.86,0.0201
2025-08-25 00:00:00,600050,SELL,2100,5.7,15.55,0.0536
2025-08-25 00:00:00,600660,SELL,200,60.77,15.78,0.1085
2025-08-25 00:00:00,000538,SELL,200,55.32,14.37,0.0203
2025-08-25 00:00:00,000708,SELL,900,12.59,14.72,0.0553
2025-08-25 00:00:00,002236,SELL,600,18.2,14.18,0.0312
2025-08-25 00:00:00,601816,SELL,2200,5.35,15.29,0.0094
2025-08-25 00:00:00,600845,SELL,400,25.55,13.27,0.0175
2025-08-25 00:00:00,600887,SELL,400,27.7,14.39,0.0355
2025-08-25 00:00:00,600009,SELL,300,32.57,12.69,0.0287
2025-08-25 00:00:00,000333,SELL,100,73.06,9.49,0.0234
2025-08-25 00:00:00,601985,BUY,900,9.25,2.5,
2025-08-25 00:00:00,003816,BUY,2300,3.82,2.64,
2025-08-25 00:00:00,603195,BUY,200,48.53,2.91,
2025-08-25 00:00:00,000001,BUY,1100,12.2,4.03,
2025-08-25 00:00:00,000002,BUY,1800,7.16,3.87,
2025-08-25 00:00:00,600406,BUY,600,22.14,3.99,
2025-08-25 00:00:00,600023,BUY,1700,5.19,2.65,
2025-08-25 00:00:00,001979,BUY,1400,9.41,3.96,
2025-08-25 00:00:00,600600,BUY,100,69.69,2.09,
2025-08-25 00:00:00,601018,BUY,3700,3.59,3.99,
2025-08-25 00:00:00,600025,BUY,900,9.39,2.54,
2025-08-25 00:00:00,000895,BUY,500,24.48,3.68,
2025-09-01 00:00:00,601985,SELL,900,8.79,10.27,-0.0497
2025-09-01 00:00:00,003816,SELL,2300,3.78,11.29,-0.0105
2025-09-01 00:00:00,603195,SELL,200,47.09,12.23,-0.0297
2025-09-01 00:00:00,000001,SELL,1100,11.65,16.64,-0.0451
2025-09-01 00:00:00,000002,SELL,1800,6.81,15.92,-0.0489
2025-09-01 00:00:00,600406,SELL,600,21.46,16.72,-0.0307
2025-09-01 00:00:00,600023,SELL,1700,5.04,11.13,-0.0289
2025-09-01 00:00:00,001979,SELL,1400,9.35,17.0,-0.0064
2025-09-01 00:00:00,600600,SELL,100,69.44,9.02,-0.0036
2025-09-01 00:00:00,601018,SELL,3700,3.51,16.87,-0.0223
2025-09-01 00:00:00,600025,SELL,900,9.07,10.6,-0.0341
2025-09-01 00:00:00,000895,SELL,500,24.91,16.18,0.0176
2025-09-01 00:00:00,601169,BUY,1900,6.07,3.46,
2025-09-01 00:00:00,601006,BUY,1900,6.09,3.47,
2025-09-01 00:00:00,000538,BUY,200,56.56,3.4,
2025-09-01 00:00:00,000157,BUY,1600,7.23,3.47,
2025-09-01 00:00:00,601328,BUY,1600,7.04,3.38,
2025-09-01 00:00:00,000333,BUY,100,73.57,2.21,
2025-09-01 00:00:00,002352,BUY,200,41.83,2.51,
2025-09-01 00:00:00,601298,BUY,1300,8.52,3.33,
2025-09-01 00:00:00,601818,BUY,3200,3.59,3.45,
2025-09-01 00:00:00,601607,BUY,600,18.37,3.31,
2025-09-01 00:00:00,000651,BUY,200,40.4,2.43,
2025-09-01 00:00:00,600674,BUY,800,14.65,3.52,
2025-09-08 00:00:00,601006,SELL,1900,6.03,14.88,-0.0099
2025-09-08 00:00:00,000538,SELL,200,57.47,14.93,0.0161
2025-09-08 00:00:00,000157,SELL,1600,7.2,14.96,-0.0041
2025-09-08 00:00:00,601328,SELL,1600,7.02,14.59,-0.0028
2025-09-08 00:00:00,000333,SELL,100,76.55,9.94,0.0405
2025-09-08 00:00:00,002352,SELL,200,41.62,10.81,-0.005
2025-09-08 00:00:00,601298,SELL,1300,8.4,14.18,-0.0141
2025-09-08 00:00:00,601818,SELL,3200,3.55,14.75,-0.0111
2025-09-08 00:00:00,601607,SELL,600,18.33,14.28,-0.0022
2025-09-08 00:00:00,000651,SELL,200,40.41,10.5,0.0002
2025-09-08 00:00:00,601111,BUY,1100,7.73,2.55,
2025-09-08 00:00:00,000876,BUY,1200,10.3,3.71,
2025-09-08 00:00:00,600029,BUY,1400,6.14,2.58,
2025-09-08 00:00:00,600050,BUY,2300,5.54,3.83,
2025-09-08 00:00:00,600023,BUY,2500,5.1,3.83,
2025-09-08 00:00:00,601021,BUY,100,54.0,1.62,
2025-09-08 00:00:00,601009,BUY,1200,10.76,3.88,
2025-09-08 00:00:00,001979,BUY,1400,9.31,3.91,
2025-09-08 00:00:00,600115,BUY,2100,4.13,2.6,
2025-09-08 00:00:00,601100,BUY,100,90.01,2.7,
2025-09-15 00:00:00,600674,SELL,800,14.42,14.98,-0.0157
2025-09-15 00:00:00,601111,SELL,1100,7.79,11.13,0.0078
2025-09-15 00:00:00,000876,SELL,1200,10.52,16.39,0.0214
2025-09-15 00:00:00,600029,SELL,1400,6.03,10.96,-0.0179
2025-09-15 00:00:00,600050,SELL,2300,5.47,16.34,-0.0126
2025-09-15 00:00:00,600023,SELL,2500,5.06,16.43,-0.0078
2025-09-15 00:00:00,001979,SELL,1400,9.7,17.64,0.0419
2025-09-15 00:00:00,600115,SELL,2100,3.98,10.85,-0.0363
2025-09-15 00:00:00,601100,SELL,100,90.69,11.78,0.0076
2025-09-15 00:00:00,600188,BUY,1100,13.21,4.36,
2025-09-15 00:00:00,601818,BUY,1900,3.5,2.0,
2025-09-15 00:00:00,601018,BUY,4200,3.53,4.45,
2025-09-15 00:00:00,600016,BUY,1600,4.19,2.01,
2025-09-15 00:00:00,600161,BUY,700,19.36,4.07,
2025-09-15 00:00:00,600886,BUY,1000,13.75,4.13,
2025-09-15 00:00:00,600015,BUY,900,7.0,1.89,
2025-09-15 00:00:00,002594,BUY,100,108.7,3.26,
2025-09-15 00:00:00,000983,BUY,2000,7.19,4.32,
2025-09-22 00:00:00,601169,SELL,1900,5.58,13.77,-0.0807
2025-09-22 00:00:00,601021,SELL,100,52.99,6.88,-0.0187
2025-09-22 00:00:00,601009,SELL,1200,10.18,15.86,-0.0539
2025-09-22 00:00:00,600188,SELL,1100,13.44,19.2,0.0174
2025-09-22 00:00:00,601818,SELL,1900,3.34,8.24,-0.0457
2025-09-22 00:00:00,600016,SELL,1600,4.04,8.39,-0.0358
2025-09-22 00:00:00,600161,SELL,700,19.15,17.41,-0.0108
2025-09-22 00:00:00,600886,SELL,1000,13.06,16.96,-0.0502
2025-09-22 00:00:00,600015,SELL,900,6.66,7.78,-0.0486
2025-09-22 00:00:00,002594,SELL,100,107.99,14.02,-0.0065
2025-09-22 00:00:00,000983,SELL,2000,7.26,18.86,0.0097
2025-09-22 00:00:00,601985,BUY,1500,8.44,3.8,
2025-09-22 00:00:00,603195,BUY,200,44.6,2.68,
2025-09-22 00:00:00,300866,BUY,100,124.55,3.74,
