date,open,close,high,low,volume
2026-05-14,16202.22,15745.74,16207.75,15745.74,873525492.0
2026-05-15,15753.19,15561.37,15855.55,15447.4,849695631.0
2026-05-18,15465.3,15530.23,15658.11,15419.04,738305604.0
2026-05-19,15469.36,15569.91,15585.04,15221.35,731216529.0
2026-05-20,15487.43,15569.98,15622.21,15426.38,726217958.0
2026-05-21,15707.96,15247.27,15894.3,15232.6,878984174.0
2026-05-22,15382.29,15597.3,15624.97,15295.57,763067278.0
2026-05-25,15716.39,15856.61,15857.08,15547.16,781225873.0
2026-05-26,15786.82,15876.16,15894.55,15662.16,823273532.0
2026-05-27,15868.9,15736.47,16047.41,15656.65,815871163.0
2026-05-28,15691.16,15861.89,15889.83,15504.79,747849432.0
2026-05-29,15957.12,15575.13,15981.93,15492.84,848879728.0
2026-06-01,15601.03,15340.36,15717.45,15316.02,760393033.0
