date,code,action,shares,price,cost,commission,reason,pnl
2025-03-24 00:00:00,300718,SELL,200,86.741,22.53,,,-0.1364
2025-03-24 00:00:00,603501,SELL,100,135.48,17.59,,,-0.0924
2025-03-24 00:00:00,000792,SELL,1600,16.55,34.39,,,-0.0378
2025-03-24 00:00:00,000739,SELL,1700,14.011,30.93,,,-0.1025
2025-03-24 00:00:00,600098,BUY,4100,6.1,25035.009999999995,7.510502999999998,AUTO,
2025-03-24 00:00:00,601916,BUY,9100,2.794,25450.825399999998,7.635247619999999,AUTO,
2025-03-24 00:00:00,000039,BUY,2500,9.896,24764.74,7.429422,AUTO,
2025-03-24 00:00:00,002487,BUY,1000,23.877,23900.876999999997,7.170263099999999,AUTO,
2025-03-24 00:00:00,001286,BUY,2800,8.87,24860.835999999992,7.458250799999997,AUTO,
2025-03-24 00:00:00,000878,BUY,1800,13.79,24846.821999999996,7.454046599999998,AUTO,
2025-03-24 00:00:00,601139,BUY,3900,6.41,25023.998999999996,7.507199699999998,AUTO,
2025-03-24 00:00:00,000027,BUY,4000,6.27,25105.079999999994,7.531523999999997,AUTO,
2025-03-24 00:00:00,000630,BUY,7400,3.42,25333.307999999997,7.599992399999999,AUTO,
2025-03-24 00:00:00,600583,BUY,4200,6.069,25515.289799999995,7.654586939999998,AUTO,
2025-03-24 00:00:00,000060,BUY,5100,4.983,25438.713299999996,7.631613989999998,AUTO,
2025-04-07 00:00:00,000039,STOP_LOSS,2500,7.366,23.92,,,-0.2557
2025-04-07 00:00:00,000878,STOP_LOSS,1800,10.99,25.69,,,-0.203
2025-04-07 00:00:00,600583,STOP_LOSS,4200,4.849,26.45,,,-0.201
2025-04-22 00:00:00,600098,SELL,4100,5.91,31.47,,,-0.0311
2025-04-22 00:00:00,601916,SELL,9100,2.864,33.85,,,0.0251
2025-04-22 00:00:00,002487,SELL,1000,27.407,35.59,,,0.1478
2025-04-22 00:00:00,001286,SELL,2800,8.43,30.65,,,-0.0496
2025-04-22 00:00:00,601139,SELL,3900,6.08,30.79,,,-0.0515
2025-04-22 00:00:00,000027,SELL,4000,6.0,31.17,,,-0.0431
2025-04-22 00:00:00,000630,SELL,7400,2.99,28.74,,,-0.1257
2025-04-22 00:00:00,000060,SELL,5100,4.563,30.22,,,-0.0843
2025-04-22 00:00:00,605499,BUY,100,213.3,21351.329999999998,6.405398999999999,AUTO,
2025-04-22 00:00:00,600873,BUY,2100,10.779,22658.5359,6.797560769999999,AUTO,
2025-04-22 00:00:00,601398,BUY,3500,6.675,23385.8625,7.015758749999999,AUTO,
2025-04-22 00:00:00,600900,BUY,800,28.387,22732.3096,6.81969288,AUTO,
2025-04-22 00:00:00,600547,BUY,700,33.627,23562.438899999997,7.068731669999998,AUTO,
2025-04-22 00:00:00,601229,BUY,2400,9.74,23399.375999999997,7.019812799999999,AUTO,
2025-04-22 00:00:00,600941,BUY,200,105.915,21204.182999999997,6.361254899999999,AUTO,
2025-04-22 00:00:00,601288,BUY,4600,5.125,23598.574999999997,7.0795724999999985,AUTO,
2025-04-22 00:00:00,000538,BUY,400,54.303,21742.921199999997,6.522876359999999,AUTO,
2025-04-22 00:00:00,601928,BUY,2000,11.36,22742.719999999994,6.822815999999998,AUTO,
2025-04-22 00:00:00,600988,BUY,700,30.82,21595.573999999997,6.478672199999998,AUTO,
2025-04-22 00:00:00,600674,BUY,1400,16.43,23025.002,6.9075006,AUTO,
2025-05-23 00:00:00,605499,SELL,100,214.354,27.84,,,0.0049
2025-05-23 00:00:00,600873,SELL,2100,10.68,29.13,,,-0.0092
2025-05-23 00:00:00,601398,SELL,3500,6.605,30.02,,,-0.0105
2025-05-23 00:00:00,600547,SELL,700,30.497,27.72,,,-0.0931
2025-05-23 00:00:00,601229,SELL,2400,10.21,31.82,,,0.0483
2025-05-23 00:00:00,600941,SELL,200,107.205,27.85,,,0.0122
2025-05-23 00:00:00,601288,SELL,4600,5.165,30.86,,,0.0078
